Cleaned_Text,Any_Hate,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
thank truth speaking innocent,False,False,False,False,False,False,False,False,False,False,False,False,False
sad disgrace black people,True,True,True,False,False,False,False,False,False,False,False,False,False
mother told thing god bless woman,False,False,False,False,False,False,False,False,False,False,False,False,False
gal call spot way go way go,False,False,False,False,False,False,False,False,False,False,False,False,False
c blk life matter bullshit witch call bullshit 5 black people killed five period newark nj call bullshitb,True,True,True,False,True,True,False,False,False,False,False,False,False
love saem thing go peggy stupid ya killing ya self quicker stlpd could ever wakeup,False,False,False,False,False,False,False,False,False,False,False,False,False
nigga love victim situation separate black people need,True,True,False,False,False,False,True,True,False,False,False,False,False
oh politician style oratory peggy hubbard one short video ring message loud clear listen ok england thankfully gun culture seen enough american scene time know peggy drop crap tell word written posted white house mavbe someone would listen act,False,False,False,False,False,False,False,False,False,False,False,False,False
everyone share woman awesome,False,False,False,False,False,False,False,False,False,False,False,False,False
real black leadership real revolutionary radicalism,False,False,False,False,False,False,False,False,False,False,False,False,False
respect,False,False,False,False,False,False,False,False,False,False,False,False,False
thanks voice sanity black community peggy,False,False,False,False,False,False,False,False,False,False,False,False,False
wow people like ca say thing rightly say pc police get offended tag racist therefore truth might speak given credence society know speaking truth magnifies like one else could elevating people like school board city council mayor state national office,False,False,False,False,False,False,False,False,False,False,False,False,False
u navy vet mad respect,False,False,False,False,False,False,False,False,False,False,False,False,False
day day thisisacommentary truth,False,False,False,False,False,False,False,False,False,False,False,False,False
bitch talking people like dylan roof james holmes jared loughner jerad miller tim mcveigh jared loughner jim david adkisson paul hill scott roeder frazier glen miller elliot rodger buford furrow john r houser etc right,True,True,True,False,False,False,False,False,False,False,False,False,False
thank real heard little girl thought thing rage medium ever behind want promote racial tension nobody black community want talk elephant room almost like everything medium music scene promotes thug life,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy hero,False,False,False,False,False,False,False,False,False,False,False,False,False
awesome woman,False,False,False,False,False,False,False,False,False,False,False,False,False
think alot black people tired gun violence gang ignorance community want stop yes bad people race whats get statement talk thing black commuity people quick say bad people every race say putting black want people better caring self repectful way,False,False,False,False,False,False,False,False,False,False,False,False,False
tip hat class lady well spoken,False,False,False,False,False,False,False,False,False,False,False,False,False
black people like,False,False,False,False,False,False,False,False,False,False,False,False,False
right black shitter white man,True,True,True,False,False,True,False,False,False,False,False,False,False
obama saying exactly lady saying instead defending thug clean language however,True,True,False,False,False,False,True,True,False,False,False,False,False
proud woman mother stand principle morality plain common sense afraid go tide culture wrong path kudos peggy also mother 2 kid hattiesburg killed 2 police officer stand take responsibility two wonderful role model latest heroine,False,False,False,False,False,False,False,False,False,False,False,False,False
basically talking black life matter guess looting rioting take place asshole whose robbed druged community hit point cnn belief police brutality want reform know there racism also know nobody going take fucking second look black right till black people take stand self destruction,False,False,False,False,False,False,False,False,False,False,False,False,False
spread video everywhere awesome,False,False,False,False,False,False,False,False,False,False,False,False,False
thank peggy,False,False,False,False,False,False,False,False,False,False,False,False,False
female uncle ruckus,False,False,False,False,False,False,False,False,False,False,False,False,False
well damn good,False,False,False,False,False,False,False,False,False,False,False,False,False
im white person always thought everyone treated fairly blm creating bunch bull threatening life others making harder cop take bad guy maybe drawing weapon fast enough killing spirit hero killing spirit putting 110 enough comply rushing burning house type thing bad cop neighborhood gang neighborhood heat taken emboldening spirit life matter form racism blm causing feeling black life matter peggy gave hope still hope still intelligence black community maybe still live together one less white guy willing join kkk peggy blm,True,True,False,False,False,False,True,True,False,False,False,False,False
agree sista 100,False,False,False,False,False,False,False,False,False,False,False,False,False
black person say thank speaking truth many black causing trouble dressing like idiot bring trouble killing eachother causing crime complain police good glad parent grew properly stayed away garbage,True,True,False,False,False,False,True,True,False,False,False,False,False
thank hubbard happy said need saying black allowing neighborhood destroyed black mother stand counted black father keep as home help raise child peggy chief back fair wind following sea shipmate slap heard round world need happen whole lot sister,False,False,False,False,False,False,False,False,False,False,False,False,False
go girl listened twice retweeted twice first gateway pundent second youtube god bless m hubbard god speed vid,False,False,False,False,False,False,False,False,False,False,False,False,False
great video thank peggy,False,False,False,False,False,False,False,False,False,False,False,False,False
brave woman brought tear eye,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy hubbard president 2016,False,False,False,False,False,False,False,False,False,False,False,False,False
respectable woman,False,False,False,False,False,False,False,False,False,False,False,False,False
much logic intelligence must mixed race intelligent white dna,True,True,False,False,False,False,True,True,False,False,False,False,False
amen tell like sister amen,False,False,False,False,False,False,False,False,False,False,False,False,False
need people like peggy hubbard support mother year common sense,False,False,False,False,False,False,False,False,False,False,False,False,False
think fell love,False,False,False,False,False,False,False,False,False,False,False,False,False
one must fucking stupid one attack police officer expects get away without response police,True,True,True,False,False,True,False,False,False,False,False,False,False
never heard woman loving saying message valuable get thanks posting,False,False,False,False,False,False,False,False,False,False,False,False,False
hit nail head black life matter guess keep killing stupid shit like gang loyalty selling drug instead getting education able get getto take hat parent raise chlidren value pride cause one make difference drug dealing gang banger difference going makeis one less holiday dinner,False,False,False,False,False,False,False,False,False,False,False,False,False
dear peggy please mother run president,False,False,False,False,False,False,False,False,False,False,False,False,False
plenty white people care exact view woman deemed racist stopped caring,False,False,False,False,False,False,False,False,False,False,False,False,False
look deeper happens black people put black people situation black people hope learns history,False,False,False,False,False,False,False,False,False,False,False,False,False
love woman wish like would certainly help cause page,False,False,False,False,False,False,False,False,False,False,False,False,False
cruel mom,False,False,False,False,False,False,False,False,False,False,False,False,False
spoke others want say,False,False,False,False,False,False,False,False,False,False,False,False,False
woman get nobel peace prize instead antichrist obama,False,False,False,False,False,False,False,False,False,False,False,False,False
bravo,False,False,False,False,False,False,False,False,False,False,False,False,False
correction black ppl never violent ppl planet saying true come black black crime shit single race shit happens race across globe,True,True,True,False,False,True,False,False,False,False,False,False,False
sure michael brown knew killer young girl considered homeboy,False,False,False,False,False,False,False,False,False,False,False,False,False
love peggy,False,False,False,False,False,False,False,False,False,False,False,False,False
yeah said save u tax dollar buy part harleys ar lolol,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy know many fine black woman men like sick tired violence blame thanks speaking,False,False,False,False,False,False,False,False,False,False,False,False,False
awesome job peggy thank telling truth westandwithpeggyhubbard,False,False,False,False,False,False,False,False,False,False,False,False,False
community marching peace hand hand girl killed sitting home homework deserves least society let maybe al sharpton lead,False,False,False,False,False,False,False,False,False,False,False,False,False
truth delivered courage conviction political correctness reach heart mind honest productive people lady say like,False,False,False,False,False,False,False,False,False,False,False,False,False
right dynamite,False,False,False,False,False,False,False,False,False,False,False,False,False
see black speak truth conform norm considered uncle tom sell out,False,False,False,False,False,False,False,False,False,False,False,False,False
day conservative support confederate flag denies racism criticize black people deemed hero white people lmao please get white woman black face screen,True,True,False,False,False,False,True,True,False,False,False,False,False
real strong black woman afraid speak truth,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy love video use stand black life matter using excuse get away crime know lot good black would like voice heard voice silenced nationwide uproar black life matter afraid say something could next victim,False,False,False,False,False,False,False,False,False,False,False,False,False
okay blacklivesmovent thug stop carp u wan na stand murder yet child died gettin shoot cheast becasue u wan na act like plant ape movie excuse black killing black u wan na come cop white ppl call u name rastist name u dont get try lisening lawa obeying law stop shooting inncent ppl benfits u guy killing ppl need jail,True,True,False,False,False,False,True,True,False,False,False,False,False
freakin go girl,False,False,False,False,False,False,False,False,False,False,False,False,False
amen peggy hubbard color make difference person inside innocent nine year old little girl one attention people want cause chaos black white going exactly obama wanted look country mess admire courage telling like peggy hubbard,True,True,False,False,False,False,True,True,False,False,False,False,False
one race human race,False,False,False,False,False,False,False,False,False,False,False,False,False
omg putting telling truth hard true,False,False,False,False,False,False,False,False,False,False,False,False,False
integration black people school business bank integration lost every thing,True,True,True,False,True,False,False,False,False,False,False,False,False
leave alone take,False,False,False,False,False,False,False,False,False,False,False,False,False
wake black people,False,False,False,False,False,False,False,False,False,False,False,False,False
older white conservative say peggy vice president could imagine ticket woweee wow,False,False,False,False,False,False,False,False,False,False,False,False,False
pretty woman dang,False,False,False,False,False,False,False,False,False,False,False,False,False
leave video sometimes truth hurt thank posting video,False,False,False,False,False,False,False,False,False,False,False,False,False
ask fellow white liberal press network blog post wo cringe black conservatism,True,True,True,False,True,False,False,False,False,False,False,False,False
said need new part harley lol,False,False,False,False,False,False,False,False,False,False,False,False,False
thank finally powerful voice truth black community 93 black killing perpetrated black part even 7 black murder directed innocent black citizen rather drug gang related donald trump star parker hope aware peggy hubbard comment address issue honestly need seat table hubbard trump campaign administration race monger like obama eric holder pelosi reid jessie jackson al sharpton naacp congressional black caucus congressional democrat ethnicity level government mainstream medium conspired last 50 year turn viable black community ghetto knowingly advancing false narrative systemic white conservative racism perhaps greatest accomplishment destruction black nuclear family percent black child born single mother get married limit number child obama progressive gladly extort taxpayer money take care illegitimate child exchange guaranteed vote keep power master plan policy insures generation newly created disaffected dysfunctional adult necessarily become democratic voter race hustler mentioned reacted way black black killing could go neighborhood power wipe gang minimize drug use give community real hope never happen need black community dependent feel hopeless order maintain power control living good life back people deceiving thinking care think purveyor lie damn lie could make race issue past 40 year would get real job like rest u,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy tip hat,False,False,False,False,False,False,False,False,False,False,False,False,False
love every thug deserves slug,True,True,False,False,False,False,True,True,False,False,False,False,False
body cam also air police run day day cop screw,False,False,False,False,False,False,False,False,False,False,False,False,False
reasonburger twitter powerful blunt force trauma powerful hope word change thinking whose concern black life misplaced thank sharing,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy hubbard president,False,False,False,False,False,False,False,False,False,False,False,False,False
agree said ca trust police wo arrest crooked pedophile protecting treasonous politicans thing military people,True,True,True,False,True,False,False,False,False,False,False,False,False
blacklivesmatter built deceit lie,True,True,True,False,True,False,False,False,False,False,False,False,False
dont like generalization used rant main point right chris rock said best black people niggaz nigga morn killer got gunned street black person mourns loss innocent human life little girl got murdered based comment black nigga ratio dropping,True,True,False,False,False,False,True,True,False,False,False,False,False
tell even taboo talk something news medium wo touch ten foot pole black white crime black sexually assaulted white woman 2005 fewer 10 black woman sexually assaulted white men yes used 2005 boj make stats available online anymore stating statistic may inflammatory certain ethnic group tip iceberg,False,False,False,False,False,False,False,False,False,False,False,False,False
peggy watch life leadership revolution video people smart good mentor really think research training would great leader keep great work,False,False,False,False,False,False,False,False,False,False,False,False,False
best honest black people ever know,False,False,False,False,False,False,False,False,False,False,False,False,False
bam said,False,False,False,False,False,False,False,False,False,False,False,False,False
god bless lady wish people like intelligence god bless little girl lost life thug sad single one animal care black life matter as innocent life matter,False,False,False,False,False,False,False,False,False,False,False,False,False
black man say needed black life matter message needed either,False,False,False,False,False,False,False,False,False,False,False,False,False
hubbard absolute respect wish would run office level got bigger ball male politician call like bravo,False,False,False,False,False,False,False,False,False,False,False,False,False
well said peggy message shared everybody,False,False,False,False,False,False,False,False,False,False,False,False,False
mansur thug worked fedex house served warrant video brandishing gun shot back illegal u police officer st louis pd releasing data know shot killed error criminal record hubbard illegal going national tv slandering son frankly sue,False,False,False,False,False,False,False,False,False,False,False,False,False
watching second part rest power trayvon martin story urge watch,False,False,False,False,False,False,False,False,False,False,False,False,False
http really black people violent,False,False,False,False,False,False,False,False,False,False,False,False,False
thank speaking problem black community,False,False,False,False,False,False,False,False,False,False,False,False,False
yea beat white people rob black owned store cause massive riot wasting money bet 90 yall work stop wasting people money hope every single person got shot happen though sadly,True,True,True,False,True,False,True,True,False,False,False,False,False
blacklivesdontmatter,True,True,False,False,False,False,True,True,False,False,False,False,False
seeing comment prof backward country,True,True,True,False,True,False,False,False,False,False,False,False,False
police militarized,False,False,False,False,False,False,False,False,False,False,False,False,False
dumb mf,True,True,True,False,False,True,False,False,False,False,False,False,False
ca stop revolution well 2 year say done pretty good job far,False,False,False,False,False,False,False,False,False,False,False,False,False
feel sorry hapenned thus think happen gang member kill another one go street cop kill black male knowing gang menbers killing every day lost family friend one went street scream stop killing police killing black person whole world stop human,False,False,False,False,False,False,False,False,False,False,False,False,False
burn public storage make sense,False,False,False,False,False,False,False,False,False,False,False,False,False
must mad cause quiet lost thier belt,False,False,False,False,False,False,False,False,False,False,False,False,False
good,False,False,False,False,False,False,False,False,False,False,False,False,False
real criminal wall street guy steal money inmate every penitentiary every dreamed stealing,True,True,True,False,True,False,False,False,False,False,False,False,False
revolution setting neighbourhood fire good job burn suburb cop live making homeless achive anything,True,True,True,False,True,False,False,False,False,False,False,False,False
molotov cocktail local drink want dance dance,False,False,False,False,False,False,False,False,False,False,False,False,False
brown stepfather pant half way,True,True,True,False,False,True,False,False,False,False,False,False,False
trés tote hilars vid grip revolutionary regular poster seventeen massive corporate sponsor revolution start sponsored following corporation ha ha ha virtue signaling satire practically writes,False,False,False,False,False,False,False,False,False,False,False,False,False
congrats got town flame roll live 3rd world hell hole also try move oh wait ca cause town garbage probably business market,False,False,False,False,False,False,False,False,False,False,False,False,False
white immigrant need go back europe tbh native american european settler came boat,True,True,True,False,True,False,False,False,False,False,False,False,False
bunch complete dumb ass,True,True,True,False,False,False,False,False,False,False,False,False,False
ignorance law excuse 18 242 deprivation right color law,False,False,False,False,False,False,False,False,False,False,False,False,False
agree time race war,True,True,False,False,False,False,True,True,False,False,False,False,False
war 400 year please war started three quarter million american died stop bitching,True,True,True,False,False,False,False,False,False,False,False,False,False
weird white pretext police officer white must less risk others would black police officer would kill white would taken 20 year prison may white white black equal,False,False,False,False,False,False,False,False,False,False,False,False,False
crime committed riot become federal offence federal government ability build unlimited prison,False,False,False,False,False,False,False,False,False,False,False,False,False
michael brown thug god bless thin blue line graduate police academy december,True,True,False,False,False,False,True,True,False,False,False,False,False
people see ca even understand saying black america good world see people respect race like see much bad,True,True,False,False,False,False,True,True,False,False,False,False,False
people shouldve wish wouldve literally burned entire city,True,True,True,False,True,False,False,False,False,False,False,False,False
lol look got,False,False,False,False,False,False,False,False,False,False,False,False,False
scroll comment see bunch racist comment look trump supporter sits patiently hate ok seriously lot people saying wrong say yeah kinda people saying think african american people innocent nothing wrong,False,False,False,False,False,False,False,False,False,False,False,False,False
someone get milk,False,False,False,False,False,False,False,False,False,False,False,False,False
must nice looting protesting rioting burning stuff middle night get go work next day,True,True,True,False,True,False,False,False,False,False,False,False,False
really hard open fire,True,True,True,False,True,False,False,False,False,False,False,False,False
police shot 1 black guy black riot black shoot black happens,False,False,False,False,False,False,False,False,False,False,False,False,False
dirty mongrel,True,True,True,False,False,False,False,False,False,False,False,False,False
national guard called hint riot national guard really spook rioter,False,False,False,False,False,False,False,False,False,False,False,False,False
tax dollar get spanking new cop car,False,False,False,False,False,False,False,False,False,False,False,False,False
police car purposefully left destroy get anger instead business cost destruction car passed state taxpayer,False,False,False,False,False,False,False,False,False,False,False,False,False
95 policing problem protested caused black criminal let forget blame address elephant room,True,True,False,False,False,False,True,True,False,False,False,False,False
peace need found side stubborn relentless peaceful go work sit step power day chant concern fear path dark side fear lead anger anger lead hate hate lead yoda 3,False,False,False,False,False,False,False,False,False,False,False,False,False
inanimate object police car resilient getting completely flipped set fire,False,False,False,False,False,False,False,False,False,False,False,False,False
hate basterds like would funny tried pushing flipped back top hacopcarcanstillfightback,True,True,True,False,False,False,False,False,False,False,False,False,False
ferguson 2014 protester flip police car new york time,False,False,False,False,False,False,False,False,False,False,False,False,False
wish car flipped crushed rioter,True,True,True,False,True,False,False,False,False,False,False,False,False
ameland,True,True,False,False,False,False,True,True,True,False,False,False,False
cop need look video start arresting people,False,False,False,False,False,False,False,False,False,False,False,False,False
showed violent protest,False,False,False,False,False,False,False,False,False,False,False,False,False
good job guy raised tax,False,False,False,False,False,False,False,False,False,False,False,False,False
friend get killed mean burn local home item seems correct,True,True,True,False,True,False,False,False,False,False,False,False,False
question park cruiser front protester,False,False,False,False,False,False,False,False,False,False,False,False,False
point almost set person fire,False,False,False,False,False,False,False,False,False,False,False,False,False
rip crown vic durable car ever,False,False,False,False,False,False,False,False,False,False,False,False,False
hate people read everything ca read black,True,True,False,False,False,False,True,True,False,False,False,False,False
everyone saying black people white people white woman got shot rubber bullet came next day two black people helping walk,False,False,False,False,False,False,False,False,False,False,False,False,False
truly tragedy death kid way city reacted way get justice make matter worse malcolm x way handling thing king way,False,False,False,False,False,False,False,False,False,False,False,False,False
maybe know exact story understood supposed case grown man shooting kid ai supposed racial guy letting hate whether anti black anti white seem forgetting going police officer shot innocent kid want justice fckin race moment pick race side become fckin joke dont give rat as many black killed white vice versa want know fck police officer walking free emptying motherfckin gun child,True,True,True,False,False,True,False,False,False,False,False,False,False
michael brown deserved die intoxicated aggressive attempted reach cop gun,True,True,True,False,True,False,False,False,False,False,False,False,False
experienced racism side racist white,False,False,False,False,False,False,False,False,False,False,False,False,False
muslim uk black brother sister america,False,False,False,False,False,False,False,False,False,False,False,False,False
kid hopeless piece shit look bully store owner bad decision got dumb as shot killed,True,True,True,False,False,True,False,False,False,False,False,False,False
racist fuck god please bless america,True,True,True,False,False,False,False,False,False,False,False,False,False
people seen mississippi burning way many damn time,False,False,False,False,False,False,False,False,False,False,False,False,False
many racist comment hate white sometimes,False,False,False,False,False,False,False,False,False,False,False,False,False
fuck need military police civilian like wan na bring new gear dress like soldier strut around trying look tough,False,False,False,False,False,False,False,False,False,False,False,False,False
let elite divide conquer tactic work want keep u racially divided never rise,True,True,True,False,True,False,False,False,False,False,False,False,False
bandana guy wearing light,False,False,False,False,False,False,False,False,False,False,False,False,False
oh man thug life type hilarious seriously fuckin riot look take three dollar pocket knife back pawnshop pull pant stop playing basstracks 80 sedan rim cost car sit as back office belong criminal life ai,True,True,False,False,False,False,True,True,False,False,False,False,False
xdddddddddddddddd,False,False,False,False,False,False,False,False,False,False,False,False,False
shooting one thing black black people make black issue bottom line grown man robbed store ignored police order people think ok protest behalf thug respect law yes shame came death hadnt thief would still alive hear bullshit black got ta got ta hard street street blah blah blah wear hard living like badge honor honor country hey let go steal cigarillo make blunts worsen already ghetto,True,True,False,False,False,False,True,True,False,False,False,False,False
black get prejudice easily,True,True,False,False,False,False,True,True,False,False,False,False,False
remember time every race rioted someone race got shot white cop attacking officer waving gun around remember huge riot last year 13 month old shot head 2 black kid oh,True,True,False,False,False,False,True,True,False,False,False,False,False
didnt attack police officer steal store expect,False,False,False,False,False,False,False,False,False,False,False,False,False
legend still yelling move,False,False,False,False,False,False,False,False,False,False,False,False,False
truth people need realize accept michael brown action brought situation bible say justice served fast put justice people said justice peace word awakes scripture head deeply say speak everything wish speak right long believe would say come right time,False,False,False,False,False,False,False,False,False,False,False,False,False
darude sand storm,False,False,False,False,False,False,False,False,False,False,False,False,False
finished video gaze upon racist bigot comment section make glad human,True,True,True,False,False,False,False,False,False,False,False,False,False
everyone saying micheal brown deserved treyvon martin eric garner,False,False,False,False,False,False,False,False,False,False,False,False,False
hmm maybe there depth subject comment section nope bunch degenerate,True,True,True,False,False,False,False,False,False,False,False,False,False
yall need stop acting like mike brown innocent guy never nothing wrong,False,False,False,False,False,False,False,False,False,False,False,False,False
one pair work boot stolen ferguson riot,True,True,False,False,False,False,True,True,False,False,False,False,False
u police use peaceful way need bulletproof vest helmet,False,False,False,False,False,False,False,False,False,False,False,False,False
want justice see mob mentality action guilty matter grand jury say matter evidence say let hang nearest tree officer right need learn speak proper english get job bigger racest white crowd would jail,True,True,False,False,False,False,True,True,False,False,False,False,False
mike brown criminal thug fuck,True,True,True,False,False,True,True,True,False,False,False,False,False
see brick hit white pig helmet lmao nice shot hit face,True,True,False,False,False,False,True,True,False,False,False,False,False
fuck mo kansa city,True,True,True,False,False,True,False,False,False,False,False,False,False
mlk saw cry,False,False,False,False,False,False,False,False,False,False,False,False,False
really race issue police brutality issue first time cop like darren wilson sent jail group police officer shot killed homeless white man want leave spot home shot attacked k9s shot bean bag long dead even camera go jail problem police keep ignoring get worse worse try make excuse bad police officer behavior thankful one job right,False,False,False,False,False,False,False,False,False,False,False,False,False
every time interviewed person noticed ghetto clearly see education preschooler ever protested incredible stupid stuff dr martin luther king jr would disappointed respect ignorant black people like always ruining thing say anything always victim wake stupid guy one making america look stupid,True,True,False,False,False,False,True,True,False,False,False,False,False
right loot right private property right destroy public property play victim card nothing change,False,False,False,False,False,False,False,False,False,False,False,False,False
yes let destroy someone else property ruin day mad someone else take police cunt,True,True,True,False,False,False,False,False,False,False,False,False,False
lol police begining sound like he saying moo move cow mean cop maybe feel like cop mean cow,False,False,False,False,False,False,False,False,False,False,False,False,False
fergueson resident stupid complain crime police shoot criminal get emo tell police leave rioting looting destroying community logic think trolling sr,True,True,False,False,False,False,True,True,False,False,False,False,False
every time agree police going go burn everything relation agree call protesting people fucking stupid,True,True,True,False,False,False,False,False,False,False,False,False,False
look people black life matter like white life mike brown life lawfully ended police officer assaulted mike brown suspect aka brown football player 6ft 3 inch mention high marijuana officer 5 ft 11 inch armed baton gun telling mr brown put hand witch evidence show shot assaulting officer say well officer well unless police officer ca say officer something stupid done something else officer attacked man much larger time stop think hmmm maybe defend maybe let kill,False,False,False,False,False,False,False,False,False,False,False,False,False
comment vice video always extrem case obviously racist ca take seriously,False,False,False,False,False,False,False,False,False,False,False,False,False
450 people get killed cop usa every year cop would kill many country would streat protest matter dead man white black comment many white people dont give fuck dead black man dont get every unnecessary dead mater,True,True,True,False,False,True,False,False,False,False,False,False,False
people stupid fuck work 7am idea fun loser nothing better oh yeah great work burning auto place people unemployed provide family great work police shot criminal happened black people definition sheep one individual thinker among,True,True,True,False,False,False,False,False,False,False,False,False,False
like begining peaceful even fucking reporter wearing armor xd,True,True,True,False,False,True,False,False,False,False,False,False,False
put civilian perspective two people get fight one get shot go jail since cop protecting self micheal brown shot 151 foot away daren wilson patrol car way could get self situation continued conflict two reason shoot option like pepper spray tazer,False,False,False,False,False,False,False,False,False,False,False,False,False
lost shit guy lmao,False,False,False,False,False,False,False,False,False,False,False,False,False
ca understand lady said going article video shooting incident personally think case exaggerated riot looting criminal activity said caused grand jury decision fake crime saw opportunity disintegration use decision reason,False,False,False,False,False,False,False,False,False,False,False,False,False
lady hahahaha,False,False,False,False,False,False,False,False,False,False,False,False,False
united shit america collapsing good,True,True,False,False,False,False,True,True,True,False,False,False,False
people get want get shot act like thug threaten police officer effin ridiculous excuse act like asshole oh good job destroying city,True,True,True,False,False,True,False,False,False,False,False,False,False
somebody pick gun kill cop already la style,True,True,True,False,True,False,False,False,False,False,False,False,False
police dont try shoot leg arm body part immobilize someone every time officer fire weapon using deadly force trained aim centre mass part body,False,False,False,False,False,False,False,False,False,False,False,False,False
im sick seeing racist comment shame still rascim 2015 fuck people,True,True,True,False,False,True,False,False,False,False,False,False,False
justice get street eye eye kill u kill,True,True,True,True,False,False,False,False,False,False,False,False,False
like black racist white ppl without consequence keep nice new world live keep,True,True,False,False,False,False,True,True,False,False,False,False,False
find insane black people always play racist card every single little issue coincidental situation case race nothing also say want justice go around destroying private property looting shop right mind would ask justice rob destroy people lively hood time though black community think perfectly acceptable black person kill white cop cop follows procedure defends self potential fatal attack get angry yeah black guy might firearm could easily knife something value black people white law enforcement officer life equal understand officer defended self attack yes attack,True,True,False,False,False,False,True,True,False,False,False,False,False
black life matter white life matter life matter,False,False,False,False,False,False,False,False,False,False,False,False,False
cuumm dowww heeeeerrrr lol come,False,False,False,False,False,False,False,False,False,False,False,False,False
get cop armed civil war machine gun unarmed civilian throwing brick fuck united state people america must free oppression,True,True,True,False,True,False,False,False,False,False,False,False,False
see sign black life matter parent bury child justice bet know last three black person shot white cop ask name one person last hundred killed another black person damn clue march protest far likely murdered another black person cop fact fuck sharpton cornell west,True,True,True,False,False,False,False,False,False,False,False,False,False
cop pig,True,True,True,False,False,False,False,False,False,False,False,False,False
saw article many case went pretty much one particular one making big scene,False,False,False,False,False,False,False,False,False,False,False,False,False
cop mooing people beginning,False,False,False,False,False,False,False,False,False,False,False,False,False
man good fighting back hope minority dont get rained national guard look wepons acting like war,False,False,False,False,False,False,False,False,False,False,False,False,False
1 case presented grand jury return indictment apparently militarized police state gunning unarmed teen 1 time unevolved racist used hide behind white hood hide behind computer screen police badge,True,True,True,False,True,False,False,False,False,False,False,False,False
darren wilson stand trial prove acted self defense jury open court law george zimmerman michael dunn could grand jury operates trusted government trusted operates secret,False,False,False,False,False,False,False,False,False,False,False,False,False
black,True,True,False,False,False,False,True,True,False,False,False,False,False
ca help motherfucker primitive compared white people get frustrated live around white people ca compete black africa much get reminded every day ca compete multiculturalism good anybody people throwing fit living tax dollar stolen white people,True,True,False,False,False,False,True,True,False,False,False,False,False
shoot looter sight,True,True,True,False,True,False,False,False,False,False,False,False,False
vice news dispatch,False,False,False,False,False,False,False,False,False,False,False,False,False
another bulllsship vice documentary doesnt focus fact idiot job venting racist paranoia,True,True,True,False,True,True,False,False,False,False,False,False,False
fucking evidence evidence mean fact suspect armed robbery autopsy report evidence show cop innocent god damn,True,True,True,False,False,True,False,False,False,False,False,False,False
feel thirsty violence rather knowledge,False,False,False,False,False,False,False,False,False,False,False,False,False
u police logic shit brick shoot quick call army nuke,True,True,True,False,True,False,False,False,False,False,False,False,False
man stuff like really make reconsider world would hitler alive,True,True,False,False,False,False,True,True,False,False,False,False,False
burn tear gas pepper spray,False,False,False,False,False,False,False,False,False,False,False,False,False
guess get away since label title police title label low life thug addict guess behind bar smh,False,False,False,False,False,False,False,False,False,False,False,False,False
ignorant,False,False,False,False,False,False,False,False,False,False,False,False,False
dat mask tho,False,False,False,False,False,False,False,False,False,False,False,False,False
lol stupid mooslims,True,True,False,False,False,False,True,False,False,False,False,True,False
fact michael brown legal adult robbing store time assaulted someone store assaulted cop assault cop mostly likely go get shot racist,False,False,False,False,False,False,False,False,False,False,False,False,False
living final day going get worse,False,False,False,False,False,False,False,False,False,False,False,False,False
back africa still thing cause seem like really like working maybe turn continent around,True,True,False,False,False,False,True,True,False,False,False,False,False
sad god still control know tired michael derren wrong right god know let last judge,False,False,False,False,False,False,False,False,False,False,False,False,False
see bunch ignorant fuck trying hardest turn racial thing never racial thing start self defense plane simple attack cop as going get shot,True,True,True,False,True,False,False,False,False,False,False,False,False
feel black america understand everything,False,False,False,False,False,False,False,False,False,False,False,False,False
think nit upset white people much black people get shot police every day would ignorant fuck racism nit problem militarized police seeing police culture sick disrespected police black man use violence best bet logical america fight back despite colour skin go furgson next time bring gun shoot back,True,True,True,False,True,True,False,False,False,False,False,False,False
america day coming end emigration rate multiplying year mostly wealthy individual poor unskilled flooding unchecked goodbye america good run,False,False,False,False,False,False,False,False,False,False,False,False,False
dont understand black community want rally behind wan na thug video guy robbing store came would thought protester would gone home michael brown turd crowd full racist hate white community,True,True,True,False,False,False,True,True,False,False,False,False,False
lmao agree rioting violent protesting good stuff,False,False,False,False,False,False,False,False,False,False,False,False,False
like say instead,False,False,False,False,False,False,False,False,False,False,False,False,False
one thing think people forget riot ferguson human combat mind wrapped race focused enough people,False,False,False,False,False,False,False,False,False,False,False,False,False
thanks obama,True,True,True,False,True,False,False,False,False,False,False,False,False
possibly many people unbelievably ignorant,False,False,False,False,False,False,False,False,False,False,False,False,False
staged event fake riot divid conquer fake news,False,False,False,False,False,False,False,False,False,False,False,False,False
people ask peace riot bring violence,False,False,False,False,False,False,False,False,False,False,False,False,False
idea cop mooed always thought oinked learn something new every day,True,True,True,False,False,False,False,False,False,False,False,False,False
reason ram moved back los angeles 2016,False,False,False,False,False,False,False,False,False,False,False,False,False
dems big as gun,True,True,True,False,False,True,False,False,False,False,False,False,False
